student_id,name,class,comprehension,attention,focus,retention,engagement_time,assessment_score,cluster
239,Student_239,C,93.89779939959097,100.0,79.09762795959497,100.0,50.34379183059126,98.1621582153032,0
240,Student_240,D,62.33176485353222,86.60096131429297,66.3891208982643,50.93793108915825,63.92278878803274,66.10003728523385,1
241,Student_241,B,55.15592769612129,56.053562086824975,89.0336997012519,52.98218518115152,34.99216372833742,61.68774126259018,1
242,Student_242,C,68.11319619850528,90.62032723470226,81.97903272539028,81.75253606831147,34.00546651314362,79.84511401812348,0
243,Student_243,D,70.83587368433042,66.35711021054807,70.56955978871518,40.22957272622637,61.44104861216098,59.454324148524805,1
244,Student_244,A,86.41287277706422,82.05547350244439,70.20507032600757,56.6104094620693,51.37981962495166,75.24099155486758,1
245,Student_245,C,44.613030554277714,74.6946563458895,77.96575545140762,78.73594047647154,21.82593979984862,58.38583351158165,0
246,Student_246,B,92.9432547919092,48.07286690018253,79.63184795267584,56.582854741590744,36.91042478305094,73.16577085814552,2
247,Student_247,A,67.62988152131516,52.12900335365076,76.97292265631206,63.75254023020251,50.79573980772091,65.26084403393304,2
248,Student_248,A,63.5967839507887,85.59921635162323,78.11308673442885,81.39534278567062,57.56646332319884,75.98909713206598,0
249,Student_249,A,54.81843437109749,58.304493357869184,91.9995737457638,75.5878295036581,34.811540202105675,61.57886555703959,0
250,Student_250,C,45.177149922013456,56.927030735160066,85.71543152234887,72.80273113331724,1.286160152745886,60.320252136461626,0
251,Student_251,B,82.34755875942872,45.89754841301294,76.90635591265024,61.8957989731393,52.8483477860555,77.93981153663925,2
252,Student_252,A,71.09976950782605,73.47198131186923,84.41310580767484,74.6611000748412,26.69518965084036,65.76574199751055,0
253,Student_253,D,50.65058650388419,100.0,64.67476096472461,65.77281175820438,14.739918028163828,61.22366412730941,0
254,Student_254,A,50.57381841904576,43.64934171491454,78.97927049946809,76.24050097866413,2.515111125237887,56.38346232685664,0
255,Student_255,A,64.96322951064808,65.48438913345517,93.0930634973311,59.055223547876395,57.20971290296612,73.30416991590226,1
256,Student_256,C,95.0353228793409,93.24441110830858,72.81954104607627,64.71375846116825,46.929261756074496,77.08276997780716,1
257,Student_257,C,66.10612972954593,63.4071721750857,66.52366071380915,50.18075973406375,41.61515428931622,46.31291202488804,3
258,Student_258,B,47.45285570322841,74.04743592499467,68.4791111140694,67.36986301988776,65.83536544444142,70.32612679851695,0
259,Student_259,D,66.31385403871083,43.75212943706241,64.10366962657612,53.40198445468079,54.55987024534609,62.01045131823628,3
260,Student_260,C,65.90914645378494,73.56614194415297,67.15238091872297,47.94716389708413,69.24450064082875,56.4849770402307,1
261,Student_261,A,29.546700355876425,61.257114699909025,71.2949190140997,72.65590066139698,24.108967917495058,49.546527236001296,0
262,Student_262,B,69.18557700223282,84.71459991359725,60.94432980821358,71.82931596543789,44.481740640690546,77.03665001249962,3
263,Student_263,A,66.53598204686983,88.74772103129501,75.15618333949602,82.09172722907431,20.749299375779785,78.70438073474332,0
264,Student_264,A,80.44309547220128,100.0,84.02277173786648,60.239739747648215,41.55926502216799,82.29632716573228,1
265,Student_265,C,97.73434142418016,76.59266346427151,65.9224381985308,75.3449512430616,41.27076219349984,76.59739108234973,3
266,Student_266,B,86.89847544321637,71.51592633164333,90.19283923641768,77.91435630092593,54.39920455894606,80.45346016292997,2
267,Student_267,D,65.96666964167754,68.88768603154672,80.10792088527595,76.00592854096871,45.683458217128475,69.21161876033408,0
268,Student_268,D,53.40211136887494,57.936674143786234,85.30580585624057,53.13823370956144,54.35110707419874,66.9769869660575,1
269,Student_269,C,100.0,71.76967686923382,68.42165446147862,70.6885426808814,55.55160199708341,73.96916299174138,3
270,Student_270,C,70.88827651021732,59.091971797219415,83.54525227066615,74.5545253289839,77.32393016074712,69.26738235365664,2
271,Student_271,B,70.2089393786942,68.36921952539228,64.08066099604687,68.12921240434295,40.270550170708134,70.70437890746788,3
272,Student_272,D,69.63812369334995,91.3519507121592,83.90247500836509,30.443402149320477,30.884659490004314,65.24082423663883,1
273,Student_273,D,72.97127141151782,44.86914869440717,76.71839339793532,70.88881323152265,48.691254229746136,72.68912862435809,2
274,Student_274,D,67.83459382114086,87.7975712225809,80.53251219984784,100.0,32.96579959290685,74.32170041735937,0
275,Student_275,A,61.39506989679646,91.34230134679731,63.24405394375148,61.51929316237431,67.22941152654803,68.83569347199034,0
276,Student_276,D,61.79711588139412,62.63862946017842,66.04930157723395,54.89461223860422,40.751729415821515,55.17154843049306,3
277,Student_277,A,69.50870094676003,22.56290201982811,80.97228218253385,74.72027407480516,36.51635448189015,60.59788806678929,2
278,Student_278,B,61.84862843299352,52.84356025811135,65.51651995775799,73.62280778839829,37.93026418273323,53.772905243839055,3
279,Student_279,A,59.30731325984253,90.93989093122218,79.63206292099123,89.46923297749547,55.77626135207461,73.55962661157245,0
280,Student_280,B,71.59645341537845,64.54263875402236,61.32862193539754,45.35837319364002,42.63379525152772,53.28068183786579,3
281,Student_281,D,66.17534173868717,45.01395535410178,83.48174212666669,81.16484454634987,35.37499769804427,69.1848823927688,2
282,Student_282,D,92.55989482874033,54.90450157543565,62.67476685231491,78.62759710252634,69.98027876435296,78.36787478284828,2
283,Student_283,B,30.235452874104823,81.81240053009105,80.52299937679523,65.44136233507017,32.15745239007375,49.54772492376477,0
284,Student_284,C,86.37260277883692,75.9346713640276,81.25630933646,74.09637172259042,45.5334911104949,83.89795683582453,2
285,Student_285,B,88.69127788746444,60.22135801660611,68.03228181570425,86.53023466877043,54.784592274153454,88.13841081790514,2
286,Student_286,C,38.89914651387776,57.663511763706246,80.82026567084726,83.7016768405121,20.5299733437439,58.61797489216303,0
287,Student_287,A,64.85968608879477,57.16483701912356,77.60442263333556,47.42565238267288,52.20390752108887,58.491751101551486,1
288,Student_288,A,64.42838701006313,46.55179631002995,69.61158143807262,82.76284736159872,29.17338486779326,76.47690128750702,3
289,Student_289,A,48.88732457923268,97.30751378938884,64.91445315923792,66.83560510941467,57.34174171251003,60.25417392858888,0
290,Student_290,D,58.33274968613687,58.5535906157732,55.373743083274206,69.31173376427928,30.560234821215357,57.643752379653606,3
291,Student_291,A,53.34136231801257,89.34317041650993,78.49650047299694,69.3175458380305,55.39153547773291,70.48657845715229,0
292,Student_292,C,96.28405665135436,95.42632103844905,59.35197228637945,65.29562620163132,61.58749599442069,86.46879411345154,3
293,Student_293,A,84.03517589721191,84.9662179629592,75.95344199441308,89.45073494792717,57.92154788449207,83.51905416857875,2
294,Student_294,B,89.07332642491238,56.367593745639034,72.36551783917751,66.49307672271418,48.769749723571536,68.69292719043443,2
295,Student_295,B,80.82508096064853,73.07460180673219,81.79142775438196,47.84816968910296,41.53048585605451,64.64894071474872,1
296,Student_296,D,53.06422343174156,64.51608787218167,71.97954500510136,60.91646259254488,36.35370635497734,57.73187772836596,0
297,Student_297,B,62.132196005803394,46.92596278539744,71.70552213652908,71.21650490258855,67.06552036225656,59.02634444661348,2
298,Student_298,C,77.34061841841877,71.48718563443207,82.31870704288295,90.1258661173469,34.50757169748535,76.06183851643537,0
299,Student_299,A,51.66808286662082,41.41920417680395,78.35058029084118,78.855704329079,29.444008896450057,55.676098264078654,0
300,Student_300,D,80.69497645258582,88.75358776923127,78.16155957182778,52.690364982553206,54.980534025492446,66.76835465910416,1
301,Student_301,A,66.39511902762797,55.70765405403214,79.69267589808527,100.0,33.05794795220257,76.9474359686089,2
302,Student_302,A,64.37768788675604,69.02319311745678,59.64427876792894,72.76595559760364,30.749047538008092,60.52819008303593,3
303,Student_303,C,80.66439952305237,70.66575743092284,82.56788679986983,90.95703328398228,23.345936067453525,69.29076423137786,0
304,Student_304,B,76.6639496722906,59.82190052591845,81.12468794013603,65.26914019560988,37.75635240809223,67.59618522914816,2
305,Student_305,B,64.5855075127138,76.7338760295055,64.83316871423503,77.6004664046981,43.7592746415526,68.41315394017934,0
306,Student_306,A,87.38994705046372,55.501926867549514,72.55919526325799,83.11043308133128,48.64637591491048,65.1241144091062,2
307,Student_307,D,53.78405008600154,82.42594594914488,74.6069271237237,89.92750481157661,59.26959366449225,73.77103934548411,0
308,Student_308,B,79.23903410416395,38.080406395065026,73.65503215598267,87.03262949680806,52.903468854986905,64.16769920347868,2
309,Student_309,D,78.89651886952575,67.52759159092824,78.33859966568535,83.6995460013136,42.1369167067023,82.81912679247513,2
310,Student_310,B,65.35680341029014,100.0,89.31366781831184,62.328438838506045,42.0270648543042,77.22493878753477,0
311,Student_311,D,74.89199533363177,44.993373507888506,85.81766727672829,57.708571244790896,52.652362033727755,64.02228350361646,2
312,Student_312,C,51.23329635422046,51.44510058950297,61.87780806568594,73.98693518583556,64.08855244392853,56.2270690944319,2
313,Student_313,D,83.86040528810352,75.2781569931783,81.22069990306049,84.79630530213925,46.894712992248,78.10283915409389,2
314,Student_314,C,67.22646795335517,68.59163563879196,88.28933319535409,63.991027386021074,37.96303718684386,71.62440858093908,0
315,Student_315,C,62.15915469221441,72.01260198547118,78.86808520689203,87.17309538285896,30.107009983716814,69.47625561130685,0
316,Student_316,D,85.73513838755333,74.78374260295327,85.90980425185967,94.14710141875122,23.32192103381662,78.1942016946075,0
317,Student_317,C,59.43484464185861,77.6944293712354,95.12270445700764,51.50622345667844,54.994045080652846,69.09742575703724,1
318,Student_318,A,48.87308055454661,87.19399683912447,85.23709546106981,52.93542733166696,53.66967785459336,62.67923097595071,0
319,Student_319,C,46.65056239714144,73.19637313857025,77.49308595641729,65.47324893970395,53.66045287659992,61.47395323370998,0
320,Student_320,B,79.0901492701846,60.17484690762915,85.45088474084753,73.53702802740554,43.07010830471916,61.91620211112003,2
321,Student_321,D,50.793559712555755,78.45147402405462,76.44887833096891,58.557793752193085,66.10402118837627,70.14321953262481,0
322,Student_322,A,96.32191272976549,100.0,75.23903043284956,92.3396482196086,37.73822258122773,88.09943429338873,0
323,Student_323,D,38.77105888174417,62.34732507234853,71.48585764286267,75.63320350733213,59.32903855810808,56.24943108421011,0
324,Student_324,B,95.44684552435058,45.50941390658717,90.63413358832108,68.71004686833331,44.41885657515685,84.03387594508045,2
325,Student_325,B,73.16526200803928,87.14161338573945,66.81571334057999,42.15362857036651,35.87473852980994,65.59293412257868,1
326,Student_326,B,68.54930332194411,62.59237672092804,90.32367724678116,44.315315304304875,53.887954609766425,60.81789750330633,1
327,Student_327,C,61.826213697865754,21.546609079719275,79.99864123740372,73.0581665050725,51.14454178025991,63.434961445624445,2
328,Student_328,C,75.98704171528107,81.94843354300843,61.006938251980586,29.61327872921295,50.35459138900389,64.89503830074923,1
329,Student_329,D,69.43547946362727,54.29343628092155,78.67649292991422,86.22747337359328,46.219176330842984,71.77848832015542,2
330,Student_330,D,86.54952823024783,63.189334353916784,53.99973492348376,65.15323080129824,44.431603774247534,65.24138532536143,3
331,Student_331,A,71.71341472993059,71.63960661138029,81.25508016831036,100.0,80.82557989305658,83.32606038192488,2
332,Student_332,A,72.25452642192816,68.80999359558133,83.8523148298899,100.0,62.763849677942595,77.87378923589417,2
333,Student_333,D,64.54581681679217,79.1890363427808,69.07644044347947,64.7339167535447,55.84240342478268,70.94804250287038,0
334,Student_334,C,69.14581564418398,56.29027258860313,76.23547695955583,66.08593395443633,46.67698737305082,56.12769105406005,2
335,Student_335,B,74.6170265333809,75.26211596352165,94.54157433750288,85.92046725203653,60.10735800895004,78.0391674900583,2
336,Student_336,D,44.347474110150614,59.80906644832166,69.94253295738064,98.65710697852468,52.769921645871776,73.46008362625065,0
337,Student_337,A,49.77721866841431,79.77620961775006,64.410924129434,38.515476966151695,45.39307129161053,52.68202505414668,1
338,Student_338,C,81.14896141034072,77.30734968026107,89.81663402462598,35.84524162361564,40.44653512101127,66.41340145922698,1
339,Student_339,D,72.56298157191912,46.29122595910809,94.62587190530796,56.80337350002114,43.78623993505968,63.93831982277547,2
340,Student_340,D,67.24024995470981,86.71964232350064,75.03695671847848,78.48927649712957,0.0,62.14721941479146,0
341,Student_341,C,70.27650899598089,54.28073109771904,85.11463035408356,76.94372462913675,48.15901258946462,58.66036743267029,2
342,Student_342,D,75.21372558042506,81.1611559656229,88.41475915530881,87.2558861897093,37.672858798344606,76.96341914345373,0
343,Student_343,C,61.90360479535958,72.34574626802682,67.57515767461616,46.405444489424454,68.89004997424325,64.17009824256778,1
344,Student_344,B,58.32542911896531,100.0,70.14694164632132,26.309410466560223,45.29016106217632,61.558613933592234,1
345,Student_345,C,72.93767882646523,60.53068035256295,87.30874513154735,83.44425551543861,27.16554870697557,70.43204133888499,2
346,Student_346,C,55.32440833577452,58.01366407763605,91.85014278708508,53.092467086625774,44.251797688078234,62.32064805504015,1
347,Student_347,C,76.12379133571707,64.61160788224535,80.62880860174354,31.667218441004515,29.30818372406244,66.58933660169679,1
348,Student_348,D,44.46124593643239,58.93640434331449,66.20185646497946,70.61114742726888,52.101111235687,57.32503685791697,0
349,Student_349,D,85.43733455988465,80.998838038841,94.8706111169944,82.27716238793619,49.36421046509228,79.8750220651825,2
350,Student_350,C,77.08896223619564,32.67378783126824,69.69029102188036,65.80297162181701,59.36759446662401,61.95087072659183,2
351,Student_351,D,73.84044601470814,43.92635161707292,71.64862218828549,59.7587290487152,33.13677312458152,63.7974718545201,3
352,Student_352,A,84.74036475918271,43.64394156841614,78.42337834489622,65.13147982137369,45.5101214434222,74.97868392778852,2
353,Student_353,A,94.98211666693864,84.00615183947151,90.54160420714774,61.32951027678591,24.52467306860047,75.25433324320568,1
354,Student_354,D,85.21555097527195,99.2122674516385,83.53975976552223,43.73515198507699,55.52242172887072,77.52592803804806,1
355,Student_355,D,42.38688653002532,62.91101562925057,79.1486550036191,55.13574781417223,52.78306770660183,59.7117221588293,0
356,Student_356,C,50.806345498964475,61.623565536199784,79.63288530118106,77.38303829024866,52.437075315413566,59.83325314328376,0
357,Student_357,B,60.62772133456482,66.40104326226363,75.43514668643466,73.790213744777,45.024285470354116,66.418381360724,0
358,Student_358,D,70.3913657531625,88.23756605216381,80.58139514518507,71.02507650740276,51.221593361831864,67.44913613150327,0
359,Student_359,A,77.76488530703685,46.45293731618852,49.70439922305697,50.08732732663917,69.06508662462895,51.40704536043864,3
360,Student_360,C,59.11384280269802,69.7673796546957,72.03392540930201,64.73294308155799,40.72358614436979,65.3995774143118,0
361,Student_361,D,72.80150146715617,84.5039525956486,77.4132193491678,28.812829164028617,47.07967775565127,63.29815226144541,1
362,Student_362,A,58.66925601470016,75.0218833987969,63.48985916380493,71.21257994993701,28.708105512278852,63.74683284638823,3
363,Student_363,A,60.82723295512078,68.79163233197487,78.86323317811559,93.7194387406442,31.976085576025017,69.98645424897752,0
364,Student_364,B,48.900083547276665,85.02092185134282,72.95528779013878,41.4656216232421,46.46719939639961,54.839413228964276,1
365,Student_365,C,56.151501308336435,10.935354140015257,92.5547569831549,57.45330188028041,61.55900320052861,55.64775072787255,2
366,Student_366,C,49.72473091575499,78.55750639061816,90.73019725214856,73.92392201678233,41.155787636226414,61.96710317447608,0
367,Student_367,B,55.36190120534001,51.918486337451526,70.34194430881837,90.5511674196947,41.46125206031814,70.73255754928172,0
368,Student_368,B,85.80462694911759,28.387342062870864,73.49162288433304,59.93195690659731,38.89672133243438,55.64557865702175,2
369,Student_369,C,55.759016667520854,75.22405199049962,74.26052434391607,55.539494073213866,36.97864993733515,60.86233160886539,0
370,Student_370,C,100.0,92.47317090325916,70.48340523840378,32.5593834365105,49.42457183563232,69.38345306824648,1
371,Student_371,D,77.39976851321333,62.251029707446165,76.95024984028127,69.86188632754592,22.541135322320333,70.38924018719159,3
372,Student_372,D,72.77254185542311,84.05749094405877,67.4171793111241,100.0,64.2140936500009,77.60443904570056,0
373,Student_373,B,57.1246332972818,97.24556515977292,63.693846650624735,72.99245231536416,35.018665528058094,65.22139205268175,0
374,Student_374,D,80.50464819113488,91.29828907168095,81.22711223900268,67.59897837469316,55.82855228157212,82.64545059540384,1
375,Student_375,A,61.36543260643339,97.79929058742786,81.29529584221811,73.79748159380574,25.95002103909186,72.01853201601833,0
376,Student_376,D,71.83014721968043,79.84254982143784,66.95684240340007,67.80034392892516,55.03260195819327,73.16694717724694,3
377,Student_377,D,100.0,66.50867277803185,83.95355430762599,53.36574129931766,55.07916911721746,71.97887167409861,1
378,Student_378,A,68.55910150413025,32.96068376205663,68.68422270834668,82.81903848219869,50.763031080088446,56.07677150879844,2
379,Student_379,B,87.23909989428513,60.078750237401024,77.53165238037981,72.06370741601158,30.083572173003116,71.98521091557836,3
380,Student_380,A,59.45235362311169,48.13506809367617,83.20344012612456,68.31703853480583,48.743222843971154,61.588497309711286,2
381,Student_381,D,69.47517264254557,100.0,74.66387435296286,50.4434115089915,27.25415722898417,72.02442201953362,1
382,Student_382,B,96.56200953453263,61.482283751353265,79.54740912141135,91.46314277482566,41.20855117355722,79.64635563473811,2
383,Student_383,D,60.59549413318349,67.46409613568972,69.83570356112428,79.96464941599598,60.44119651432989,69.3726032602824,0
384,Student_384,A,97.18672836995393,76.02970752080935,73.03533416571902,58.04742492738856,56.95052890606113,68.78943572918125,1
385,Student_385,A,80.61627903183214,65.87204892744907,72.9414056911966,86.03284736627486,45.227744138106495,83.62163370883908,2
386,Student_386,D,61.56299836158598,98.90102080861506,67.53421653459762,59.04372490906627,30.37790136115737,66.11880440723336,0
387,Student_387,C,79.48611608583282,52.54701276531096,73.23225836884218,53.923937134801335,54.6838156826129,69.35039085152705,1
388,Student_388,C,84.58831674440094,68.89214910474486,59.51381701136253,54.32534388535483,45.29071856547038,62.77460073534464,3
389,Student_389,A,79.32714943325794,50.15058828603904,70.08846252857896,36.12076604441436,10.19526602654365,57.74296504915319,3
390,Student_390,A,46.446629201643155,38.599549775585885,72.15124506630329,76.4877628475277,56.73944739474777,51.17185952461347,2
391,Student_391,C,59.09294236262697,52.76461818189429,72.4382024750462,35.0393921899097,44.63650749195462,56.99627641300699,1
392,Student_392,C,66.28722046672743,64.25926405903176,72.58502554129221,45.88801103721627,63.036768719746085,61.65684125890225,1
393,Student_393,D,68.8834985634993,56.4139555096548,74.38235800139871,30.6394158365864,28.57094221735793,56.2726970935176,1
394,Student_394,D,79.31008146326018,51.15158040252288,79.79441518086064,66.45074552976392,0.0,66.76224281225802,3
395,Student_395,C,72.66551501399881,36.873650726563326,83.74517074132523,65.2942317151063,49.18625787517778,58.28470334860585,2
396,Student_396,D,49.96983461934848,63.337888547426104,68.50234773151733,62.11946816264545,49.37345515022959,55.84637208219496,0
397,Student_397,D,75.70296776508945,34.90559251937995,62.96799144610856,49.233601495929626,19.63992558590322,56.60116278123354,3
398,Student_398,B,79.15878617925735,80.20111927379205,64.57955587756896,46.89979243814048,30.322506812000903,75.9440041679669,3
399,Student_399,D,78.3968567189656,66.64879505869007,70.12797078805073,76.35865754383833,86.32826615579853,75.04775959336462,2
400,Student_400,A,86.21171088331933,35.84897001070139,71.48078682183491,58.09006522924722,40.41584078769295,66.3938072433825,3
401,Student_401,D,82.50883231823356,58.81581845900273,67.30003933802543,73.6944497876506,55.96438464564324,70.39811882374045,2
402,Student_402,D,76.88770118842655,49.95687188818834,62.038833357501055,52.065523649764,35.24010258947425,69.50535106378618,3
403,Student_403,C,68.94751432812029,71.3834902083836,70.43879172525811,71.25912936987949,13.64545651720265,56.080590059558794,3
404,Student_404,A,45.085585997260125,91.80900892046289,76.81426620113972,91.45900467168914,42.446126298061415,70.73147323652334,0
405,Student_405,D,76.44427328698879,27.496550607085112,80.95029465835565,78.5509844070701,41.01593159570842,56.76245348564501,2
406,Student_406,D,73.11531530744666,67.30052158294835,69.42576946891678,60.57655127210335,39.00182641997443,53.19584147323015,3
407,Student_407,B,74.0736825579306,61.797344088667195,70.87002177856566,72.62958146640669,43.28038746740411,69.57773644051886,3
408,Student_408,D,50.84877136269536,78.42680152900931,65.73301691152689,63.668026858456166,48.964024074684545,62.95813656875377,0
409,Student_409,D,53.784151893876064,69.26393256475379,74.68560829625224,68.1418433245051,42.7482457311929,61.87914279779769,0
410,Student_410,B,85.79729279999356,49.96061336522362,66.51571365809185,62.13900106132694,26.039907480789545,63.82460606014885,3
411,Student_411,C,69.40667269215018,58.61892128666763,80.731278132412,65.04196629406296,52.29277187342908,83.00224010656642,2
412,Student_412,D,80.22251046058936,49.079482863930224,57.14133508065889,71.81768035533516,15.759423670163653,60.134624182467114,3
413,Student_413,B,70.42477564195691,86.52014277197196,71.40370327547538,50.11954340752489,14.244638140736996,66.86946996102489,3
414,Student_414,A,70.44634209243618,65.42623297343884,78.01107339191742,49.71418111418039,56.087707420523515,62.74934351673806,1
415,Student_415,C,84.07425708963997,100.0,76.83834516322504,43.00623403103821,52.60530408203035,76.51238962783992,1
416,Student_416,A,62.25932907673939,63.786783723707586,100.0,39.19512011893322,44.13906952388946,62.987352174481835,1
417,Student_417,A,71.44181165411474,50.831864661790746,78.49800024567908,46.088911540031376,24.06827242867392,57.13795886416089,1
418,Student_418,B,63.06587066942436,34.72571214774346,64.9594540315799,70.87032512247433,34.381335889888874,65.94550055439835,3
419,Student_419,D,63.482556588515266,28.9372064748811,74.04535752910927,51.92982472114609,41.05879878470244,60.4752582913594,2
420,Student_420,B,65.3624181479704,33.317281139890206,57.23753666533548,77.24506035615974,21.0615904713883,56.192611032707504,3
421,Student_421,B,73.3320065745057,70.34253302022967,74.1940025070324,68.62484747754611,33.91457012965151,56.87910446355479,3
422,Student_422,B,62.81877067504784,75.17450046459868,66.66943942999241,32.566924158115036,54.7849550726502,58.009975127087195,1
423,Student_423,B,88.83634188360281,33.37618595935733,84.15390275560162,79.78956051599042,66.40958046433825,87.0088125071115,2
424,Student_424,C,56.58089046670744,82.90076628152231,69.50459725404465,82.59437562065078,38.70847871012174,67.12184871695966,0
425,Student_425,D,67.19692533757961,55.33877896633121,73.83234084204753,50.11047185297264,56.347325314741475,67.79229771767261,1
426,Student_426,A,63.40403412588738,67.93586023971099,68.64442158595597,75.56344777210985,16.28909894118799,70.4695680494388,3
427,Student_427,A,91.704668265306,97.24441256510848,92.38851351853332,52.58303172663442,54.89176861670417,83.14849702278295,1
428,Student_428,D,72.94832164767362,82.93678631731063,71.78757233882088,69.75806678147003,32.940773779087785,66.23195939793584,0
429,Student_429,A,85.47766809202952,59.629387041883355,93.325570434792,45.23902867481062,49.610184250619554,58.617778693504896,1
430,Student_430,D,47.716594404445416,47.17615549169425,83.14151762118266,35.72408385437762,41.28371372640436,55.53122506076312,1
431,Student_431,A,74.00575398803889,21.9636919734139,79.82066727335386,61.109290586966566,64.80621014675751,57.907366165347185,2
432,Student_432,B,83.34446193435156,50.616933615151595,78.68733147317519,65.77287896705295,31.883465274901223,68.44212690358668,2
433,Student_433,A,71.23425983913137,60.77739522344611,78.93797298216252,60.84176551493713,54.41409446342747,61.27861349383813,1
434,Student_434,D,85.98220562598027,45.25640945697632,55.7232742065439,46.687449951993926,40.807388050552,58.53605493638501,3
435,Student_435,D,62.24067324849442,62.37486065815391,72.21116605849244,60.80181688163953,42.625417829855046,62.654523505361325,0
436,Student_436,D,91.1402116027837,66.53703765917537,83.45157971184321,72.84730554645321,42.242191602611854,77.9457928142856,2
437,Student_437,D,100.0,60.50288036383843,74.51102816525895,67.19192545779434,32.31490343258831,68.45760068645941,3
438,Student_438,D,64.55742159340511,51.99994838353081,60.94810153196425,71.28501855078584,44.78851551139993,67.17489663857336,3
439,Student_439,C,63.31746217898842,68.37309343933455,74.4759554942253,55.93792639182381,44.06027666817267,60.66374609157704,1
440,Student_440,C,91.80076715676552,73.83881299138818,92.04105516255493,89.09092246489087,48.61860372610094,75.5641080492081,2
441,Student_441,A,93.69358218596068,43.19201845114308,87.4689171553472,46.82887994201395,46.26757718539294,68.20176257515983,1
442,Student_442,D,62.15709959270097,93.2186475949254,74.37995990633968,76.77608534756094,56.969918244183546,74.02393590872819,0
443,Student_443,A,63.69719774356214,63.02823735431477,84.51449277058086,89.2740396732793,58.85262924071053,73.81464147530804,2
444,Student_444,D,65.7732308670924,65.37699245889695,71.33492979631949,76.65634566948012,29.24065017258298,72.46524599377942,3
445,Student_445,D,49.833242334485846,79.16428846513114,57.96128413173281,64.35456391283306,58.03158750886156,60.51170998625715,0
446,Student_446,C,56.220220802737025,69.66432262527003,65.75534011870445,58.49065316006637,27.204953593352183,58.072803921269,3
447,Student_447,C,54.93788849871898,84.0627326782649,90.62888768508198,86.6495777188326,53.817838322066024,69.21344407344901,0
448,Student_448,B,58.483036523438074,70.74248330403648,72.26006918170695,42.386451345289885,54.29608177054303,64.75837721218235,1
449,Student_449,C,69.47972668919829,52.75125250719124,72.56616020624982,50.537763313166415,16.33024662506244,58.750970379700654,3
450,Student_450,B,73.5132209880478,72.23007050412204,72.00161803725119,60.84396022114902,46.39468869794114,66.12392282333033,1
451,Student_451,B,93.25750739221117,42.12547585358677,94.04136589573008,90.27776763521597,37.97255829959526,67.96197377164206,2
452,Student_452,B,55.024689388918134,67.17119411553047,91.25958915362062,74.83581744873612,33.61852113096938,74.1181791723027,0
453,Student_453,B,84.76483597714875,64.33540018711078,97.18780233448136,50.57517634681558,65.26278496048508,68.96214729571089,1
454,Student_454,B,66.79016733661737,60.83766285454921,73.40954789599948,62.41446130307173,35.19481289043871,60.32352933046507,3
455,Student_455,A,69.2580443552135,62.429249771221386,77.95624488747094,56.9421834062667,32.904346063229255,65.69070992640579,1
456,Student_456,C,80.12229238249905,27.363019090047217,59.833574505792086,55.22379813979637,46.1354241000764,51.66413465213523,3
457,Student_457,B,53.159169676565526,54.02550184518077,89.76934426118274,85.62001205402203,55.28384619447625,60.50582322094508,2
458,Student_458,D,75.73614619276076,66.85689802282229,63.32220448732065,43.3086236732569,42.875271209848094,51.56257020432132,3
459,Student_459,C,72.49678312319584,68.19712783994801,77.16775563762629,96.95805540321872,62.49555818503878,80.7625583870943,2
460,Student_460,C,77.38676896012224,44.44649718148084,64.02697472367156,82.9081344233232,52.964634929461354,64.651380166707,2
461,Student_461,B,74.33752965861727,90.31415681729402,69.11133173261304,87.63551007086656,12.326830204028546,87.71945688455416,0
462,Student_462,A,100.0,47.676503035709985,66.627375689503,59.66708878354535,37.057995547394874,63.93997323441897,3
463,Student_463,B,60.43390023623026,84.38914401053474,68.92124739324183,65.30106705657603,36.57236850972451,61.30880314687549,0
464,Student_464,A,62.035045674972736,73.5438872374337,69.60877296851021,42.203267338555186,52.190414301441336,58.65366928234699,1
465,Student_465,D,60.65289210362853,52.075453803123935,69.51731205074923,58.556076672797545,5.627744154388324,56.0666143181583,3
466,Student_466,C,61.66784321259618,100.0,83.33333911780306,76.88578725757671,83.23514563076583,77.4415110594578,0
467,Student_467,D,60.439193090402235,41.1272633648704,63.9513720693748,91.32913511206512,52.96539142341315,66.36001659788565,2
468,Student_468,A,87.83524796661328,83.38308347220003,77.20541427013868,48.07117729755587,47.23315205876537,68.4376954545491,1
469,Student_469,A,91.30756371984782,85.01164636085957,87.17959152305559,61.420893134265214,62.72351574628719,74.17601625463776,1
470,Student_470,D,61.438805593757856,51.5875958184671,69.86803635486604,65.2766140358146,80.15481079218938,55.69310731093242,2
471,Student_471,A,57.51466640343657,92.84930600128658,67.82081109252398,42.87579436053527,58.06119966882605,53.2969557798615,1
472,Student_472,D,77.07123334579606,59.99906970802095,72.69475374819748,78.6442863516512,59.2321964470743,69.38000202872348,2
473,Student_473,C,61.716654335785435,70.77387258559715,86.7972520836071,54.96817402863304,46.960350366965734,64.73577118577762,1
474,Student_474,D,79.49397726633266,70.20643677542441,76.94107630953357,64.48297367881356,42.87711369949577,67.7812291396266,1
475,Student_475,C,73.04384531276949,62.31382517058904,69.68785705392402,59.864911305586205,37.863068339926485,70.71050887911167,3
476,Student_476,D,47.26383827504152,81.21616546319564,79.8387665118804,53.79190689704586,32.60832012428187,66.91181698545327,0
